"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_language","Input.original_text","Answer.likeability","Answer.novelty","Answer.usability","Approve","Reject"
"3GVPRXWRPI77TBOOVL2ZXQT8FHH7I6","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3R8YZBNQ9JVNWT91YVCAVCGHLH8Q7E","A21NED23NSZLLD","Submitted","Wed Jun 19 07:26:16 PDT 2019","Wed Jun 19 07:27:23 PDT 2019","Fri Jul 19 07:27:23 PDT 2019","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","Newspaper","to read","7","7","7"
"3DA79LNS5A8F163CNLYDYGJ1LWAT33","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","33F859I568QXLCDOSM1WR0ACDK3HBV","A14MCHQB6Z8MVT","Submitted","Wed Jun 19 07:23:57 PDT 2019","Wed Jun 19 07:24:17 PDT 2019","Fri Jul 19 07:24:17 PDT 2019","","","","20","0% (0/2)","0% (0/2)","0% (0/0)","Vase","to keep things in","6","1","7"
"3DA79LNS5A8F163CNLYDYGJ1LWAT33","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","34HJIJKLP79IIENZIW8DYNVFB7YV4U","A1RYSM4DVE5VPZ","Submitted","Wed Jun 19 07:28:40 PDT 2019","Wed Jun 19 07:29:05 PDT 2019","Fri Jul 19 07:29:05 PDT 2019","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","Vase","to keep things in","5","3","4"
"3DA79LNS5A8F163CNLYDYGJ1LWAT33","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","38SKSKU7R3A9UGAKPH8B5F7WPRXLIG","A3LLAS4WXA8SKJ","Submitted","Wed Jun 19 07:29:16 PDT 2019","Wed Jun 19 07:29:31 PDT 2019","Fri Jul 19 07:29:31 PDT 2019","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","Vase","to keep things in","5","5","7"
"3DA79LNS5A8F163CNLYDYGJ1LWAT33","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3QY7M81QH9Z1LQB6LQSDZQ48MCI7K7","A3T9WZOUQGE2UW","Submitted","Wed Jun 19 07:31:11 PDT 2019","Wed Jun 19 07:31:25 PDT 2019","Fri Jul 19 07:31:25 PDT 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Vase","to keep things in","5","5","6"
"3DA79LNS5A8F163CNLYDYGJ1LWAT33","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3UOUJI6MTFR931M9XH0DZCQUQVTXUL","A1IQC2Y3UN3WEN","Submitted","Wed Jun 19 07:26:12 PDT 2019","Wed Jun 19 07:26:30 PDT 2019","Fri Jul 19 07:26:30 PDT 2019","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","Vase","to keep things in","7","1","7"
"3JMNNNO3B2HI85BNEQPJ2QL8JCT2WS","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","33JKGHPFYE7LEZ3WM9MIA0I2BVHMNZ","A3LLAS4WXA8SKJ","Submitted","Wed Jun 19 07:27:44 PDT 2019","Wed Jun 19 07:28:03 PDT 2019","Fri Jul 19 07:28:03 PDT 2019","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","Wallpaper","to read","5","4","2"
"3JMNNNO3B2HI85BNEQPJ2QL8JCT2WS","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","37Z929RLGBLM77LL324GV8N0S2KSTH","A1RYSM4DVE5VPZ","Submitted","Wed Jun 19 07:26:26 PDT 2019","Wed Jun 19 07:27:10 PDT 2019","Fri Jul 19 07:27:10 PDT 2019","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","Wallpaper","to read","7","6","7"
"3JMNNNO3B2HI85BNEQPJ2QL8JCT2WS","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3N4BPTXIOA53J1N2YYLO9IISUMEKUJ","AWWR9PY50W0Z9","Submitted","Wed Jun 19 07:26:12 PDT 2019","Wed Jun 19 07:28:44 PDT 2019","Fri Jul 19 07:28:44 PDT 2019","","","","152","100% (1/1)","0% (0/0)","0% (0/0)","Wallpaper","to read","2","5","2"
"3JMNNNO3B2HI85BNEQPJ2QL8JCT2WS","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3QECW5O0KJEL15NAR6R82XD8EID5TT","A30OWLTYVF4Y79","Submitted","Wed Jun 19 07:26:30 PDT 2019","Wed Jun 19 07:26:46 PDT 2019","Fri Jul 19 07:26:46 PDT 2019","","","","16","0% (0/2)","0% (0/2)","0% (0/0)","Wallpaper","to read","1","4","3"
"3JMNNNO3B2HI85BNEQPJ2QL8JCT2WS","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3QECW5O0KJEL15NAR6R82XD8EJE5TW","A14MCHQB6Z8MVT","Submitted","Wed Jun 19 07:29:28 PDT 2019","Wed Jun 19 07:29:47 PDT 2019","Fri Jul 19 07:29:47 PDT 2019","","","","19","0% (0/2)","0% (0/2)","0% (0/0)","Wallpaper","to read","1","6","1"
"3L2OEKSTWANXJP8C98G8XEJRGKKY8P","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","326O153BMKBEGZK6GHKW1N1ZOQPDEM","A14MCHQB6Z8MVT","Submitted","Wed Jun 19 07:31:18 PDT 2019","Wed Jun 19 07:31:32 PDT 2019","Fri Jul 19 07:31:32 PDT 2019","","","","14","0% (0/2)","0% (0/2)","0% (0/0)","Shelf","as Support","7","2","7"
"3L2OEKSTWANXJP8C98G8XEJRGKKY8P","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","337RC3OW07FEGMUKOO7UK4XQXUULVG","A3A6C8329VTSN7","Submitted","Wed Jun 19 07:31:57 PDT 2019","Wed Jun 19 07:34:34 PDT 2019","Fri Jul 19 07:34:34 PDT 2019","","","","157","0% (0/1)","0% (0/1)","0% (0/1)","Shelf","as Support","4","4","4"
"3L2OEKSTWANXJP8C98G8XEJRGKKY8P","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","37U1UTWH9XZR88TKLFTGE2MHSOI8RO","ATFI0R8PVG76L","Submitted","Wed Jun 19 07:29:45 PDT 2019","Wed Jun 19 07:30:27 PDT 2019","Fri Jul 19 07:30:27 PDT 2019","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","Shelf","as Support","5","2","6"
"3L2OEKSTWANXJP8C98G8XEJRGKKY8P","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3MAOD8E57SNW8B200GORLHY0I02XNX","A3T9WZOUQGE2UW","Submitted","Wed Jun 19 07:32:00 PDT 2019","Wed Jun 19 07:32:13 PDT 2019","Fri Jul 19 07:32:13 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","Shelf","as Support","5","4","6"
"3L2OEKSTWANXJP8C98G8XEJRGKKY8P","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3MX2NQ3YCB7SIMWUWGS5R0YERF35XG","A21NED23NSZLLD","Submitted","Wed Jun 19 07:32:10 PDT 2019","Wed Jun 19 07:32:24 PDT 2019","Fri Jul 19 07:32:24 PDT 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Shelf","as Support","7","7","7"
"37SQU136V81IIJDOYY0K4HL9VT611B","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","33PPUNGG3AI6S4U7U5TTRMJLRWNZRG","A14MCHQB6Z8MVT","Submitted","Wed Jun 19 07:27:13 PDT 2019","Wed Jun 19 07:27:27 PDT 2019","Fri Jul 19 07:27:27 PDT 2019","","","","14","0% (0/2)","0% (0/2)","0% (0/0)","Surfboard","for cleaning self","1","6","1"
"37SQU136V81IIJDOYY0K4HL9VT611B","3UY9ZAUDME5BR52BHJHDKDGHLYFALG","What is the novelty,likability and usability of using a object for this specific task?","In this task you will answer what is the level of Novelty, Likability and Usability of one object for specific task on a scale of 1 to 7. Here 1 means very low and 7 means very high. Please consider the real life situation while answering the questuions.","item, equality, comparison","$0.02","Wed Jun 19 07:20:55 PDT 2019","5","BatchId:3680734;OriginalHitTemplateId:928390889;","1200","2592000","Tue Jul 09 07:20:55 PDT 2019","","","3E1QT0TDFRMEF9Q1VSZ70ALQ5RXI8Q","AWWR9PY50W0Z9","Submitted","Wed Jun 19 07:25:11 PDT 2019","Wed Jun 19 07:25:38 PDT 2019","Fri Jul 19 07:25:38 PDT 2019","","","","27","100% (1/1)","0% (0/0)","0% (0/0)","Surfboard","for cleaning self","1","6","1"
